,ID,id,lat,lon,datetime
18831,EP172001,             OCTAVE,12.1,-122.8,2001-10-31 00:00:00
18832,EP172001,             OCTAVE,12.5,-123.9,2001-10-31 06:00:00
18833,EP172001,             OCTAVE,13.0,-124.8,2001-10-31 12:00:00
18834,EP172001,             OCTAVE,13.4,-125.8,2001-10-31 18:00:00
18835,EP172001,             OCTAVE,14.1,-126.8,2001-11-01 00:00:00
18836,EP172001,             OCTAVE,14.6,-127.7,2001-11-01 06:00:00
18837,EP172001,             OCTAVE,15.1,-128.2,2001-11-01 12:00:00
18838,EP172001,             OCTAVE,15.8,-128.4,2001-11-01 18:00:00
18839,EP172001,             OCTAVE,16.5,-128.6,2001-11-02 00:00:00
18840,EP172001,             OCTAVE,17.0,-128.8,2001-11-02 06:00:00
18841,EP172001,             OCTAVE,17.5,-129.2,2001-11-02 12:00:00
18842,EP172001,             OCTAVE,17.9,-129.5,2001-11-02 18:00:00
18843,EP172001,             OCTAVE,18.3,-130.2,2001-11-03 00:00:00
18844,EP172001,             OCTAVE,18.5,-131.0,2001-11-03 06:00:00
18845,EP172001,             OCTAVE,18.7,-131.8,2001-11-03 12:00:00
18846,EP172001,             OCTAVE,18.8,-132.5,2001-11-03 18:00:00
18847,EP012002,               ALMA,11.2,-101.2,2002-05-24 18:00:00
18848,EP012002,               ALMA,11.4,-101.4,2002-05-25 00:00:00
18849,EP012002,               ALMA,11.4,-101.7,2002-05-25 06:00:00
18850,EP012002,               ALMA,11.4,-102.3,2002-05-25 12:00:00
18851,EP012002,               ALMA,10.9,-103.2,2002-05-25 18:00:00
18852,EP012002,               ALMA,10.8,-103.7,2002-05-26 00:00:00
18853,EP012002,               ALMA,10.7,-104.2,2002-05-26 06:00:00
18854,EP012002,               ALMA,10.7,-104.9,2002-05-26 12:00:00
18855,EP012002,               ALMA,10.7,-105.7,2002-05-26 18:00:00
18856,EP012002,               ALMA,10.7,-106.5,2002-05-27 00:00:00
18857,EP012002,               ALMA,10.8,-107.7,2002-05-27 06:00:00
18858,EP012002,               ALMA,10.9,-108.6,2002-05-27 12:00:00
18859,EP012002,               ALMA,11.2,-109.5,2002-05-27 18:00:00
18860,EP012002,               ALMA,11.4,-110.4,2002-05-28 00:00:00
18861,EP012002,               ALMA,11.6,-111.2,2002-05-28 06:00:00
18862,EP012002,               ALMA,11.8,-112.5,2002-05-28 12:00:00
18863,EP012002,               ALMA,12.1,-113.5,2002-05-28 18:00:00
18864,EP012002,               ALMA,12.4,-113.9,2002-05-29 00:00:00
18865,EP012002,               ALMA,13.0,-114.5,2002-05-29 06:00:00
18866,EP012002,               ALMA,13.5,-115.0,2002-05-29 12:00:00
18867,EP012002,               ALMA,13.9,-115.4,2002-05-29 18:00:00
18868,EP012002,               ALMA,14.6,-115.4,2002-05-30 00:00:00
18869,EP012002,               ALMA,15.3,-115.4,2002-05-30 06:00:00
18870,EP012002,               ALMA,16.1,-115.3,2002-05-30 12:00:00
18871,EP012002,               ALMA,16.9,-115.2,2002-05-30 18:00:00
18872,EP012002,               ALMA,17.6,-115.1,2002-05-31 00:00:00
18873,EP012002,               ALMA,18.0,-115.4,2002-05-31 06:00:00
18874,EP012002,               ALMA,18.0,-115.7,2002-05-31 12:00:00
18875,EP012002,               ALMA,17.9,-115.8,2002-05-31 18:00:00
18876,EP012002,               ALMA,17.7,-115.8,2002-06-01 00:00:00
18877,EP012002,               ALMA,17.8,-115.7,2002-06-01 06:00:00
18878,EP012002,               ALMA,17.8,-115.7,2002-06-01 12:00:00
18879,EP022002,              BORIS,16.1,-102.4,2002-06-08 12:00:00
18880,EP022002,              BORIS,16.5,-103.1,2002-06-08 18:00:00
18881,EP022002,              BORIS,16.6,-103.8,2002-06-09 00:00:00
18882,EP022002,              BORIS,16.8,-104.1,2002-06-09 06:00:00
18883,EP022002,              BORIS,16.9,-104.2,2002-06-09 12:00:00
18884,EP022002,              BORIS,17.1,-104.3,2002-06-09 18:00:00
18885,EP022002,              BORIS,17.2,-104.2,2002-06-10 00:00:00
18886,EP022002,              BORIS,17.3,-104.1,2002-06-10 06:00:00
18887,EP022002,              BORIS,17.3,-103.9,2002-06-10 12:00:00
18888,EP022002,              BORIS,17.1,-103.7,2002-06-10 18:00:00
18889,EP022002,              BORIS,17.1,-103.6,2002-06-11 00:00:00
18890,EP022002,              BORIS,17.1,-103.5,2002-06-11 06:00:00
18891,EP022002,              BORIS,17.1,-103.3,2002-06-11 12:00:00
18892,EP022002,              BORIS,17.0,-103.2,2002-06-11 18:00:00
18893,EP022002,              BORIS,16.8,-102.7,2002-06-12 00:00:00
18894,EP032002,            UNNAMED,11.8,-121.9,2002-06-27 12:00:00
18895,EP032002,            UNNAMED,12.1,-123.2,2002-06-27 18:00:00
18896,EP032002,            UNNAMED,12.3,-124.4,2002-06-28 00:00:00
18897,EP032002,            UNNAMED,12.3,-125.7,2002-06-28 06:00:00
18898,EP032002,            UNNAMED,12.2,-127.0,2002-06-28 12:00:00
18899,EP032002,            UNNAMED,12.3,-128.8,2002-06-28 18:00:00
18900,EP032002,            UNNAMED,12.5,-131.4,2002-06-29 00:00:00
18901,EP032002,            UNNAMED,12.8,-133.1,2002-06-29 06:00:00
18902,EP042002,           CRISTINA,11.5,-100.3,2002-07-09 12:00:00
18903,EP042002,           CRISTINA,12.0,-101.7,2002-07-09 18:00:00
18904,EP042002,           CRISTINA,12.4,-103.3,2002-07-10 00:00:00
18905,EP042002,           CRISTINA,12.8,-104.7,2002-07-10 06:00:00
18906,EP042002,           CRISTINA,13.0,-106.0,2002-07-10 12:00:00
18907,EP042002,           CRISTINA,13.3,-107.3,2002-07-10 18:00:00
18908,EP042002,           CRISTINA,14.0,-108.6,2002-07-11 00:00:00
18909,EP042002,           CRISTINA,14.2,-109.6,2002-07-11 06:00:00
18910,EP042002,           CRISTINA,14.3,-110.5,2002-07-11 12:00:00
18911,EP042002,           CRISTINA,14.3,-111.5,2002-07-11 18:00:00
18912,EP042002,           CRISTINA,14.2,-112.5,2002-07-12 00:00:00
18913,EP042002,           CRISTINA,14.2,-113.6,2002-07-12 06:00:00
18914,EP042002,           CRISTINA,14.2,-114.6,2002-07-12 12:00:00
18915,EP042002,           CRISTINA,14.1,-115.2,2002-07-12 18:00:00
18916,EP042002,           CRISTINA,14.1,-115.7,2002-07-13 00:00:00
18917,EP042002,           CRISTINA,14.3,-116.1,2002-07-13 06:00:00
18918,EP042002,           CRISTINA,14.6,-116.6,2002-07-13 12:00:00
18919,EP042002,           CRISTINA,15.0,-117.1,2002-07-13 18:00:00
18920,EP042002,           CRISTINA,15.7,-117.5,2002-07-14 00:00:00
18921,EP042002,           CRISTINA,16.2,-117.6,2002-07-14 06:00:00
18922,EP042002,           CRISTINA,16.6,-117.8,2002-07-14 12:00:00
18923,EP042002,           CRISTINA,17.1,-117.9,2002-07-14 18:00:00
18924,EP042002,           CRISTINA,17.5,-118.0,2002-07-15 00:00:00
18925,EP042002,           CRISTINA,17.9,-118.5,2002-07-15 06:00:00
18926,EP042002,           CRISTINA,18.5,-119.4,2002-07-15 12:00:00
18927,EP042002,           CRISTINA,19.1,-119.8,2002-07-15 18:00:00
18928,EP042002,           CRISTINA,19.4,-120.4,2002-07-16 00:00:00
18929,EP042002,           CRISTINA,19.7,-121.1,2002-07-16 06:00:00
18930,EP042002,           CRISTINA,19.8,-121.9,2002-07-16 12:00:00
18931,EP042002,           CRISTINA,20.0,-122.7,2002-07-16 18:00:00
18932,EP052002,            DOUGLAS,13.2,-106.4,2002-07-20 12:00:00
18933,EP052002,            DOUGLAS,13.7,-106.8,2002-07-20 18:00:00
18934,EP052002,            DOUGLAS,14.5,-107.2,2002-07-21 00:00:00
18935,EP052002,            DOUGLAS,15.3,-107.6,2002-07-21 06:00:00
18936,EP052002,            DOUGLAS,16.1,-108.4,2002-07-21 12:00:00
18937,EP052002,            DOUGLAS,16.6,-109.5,2002-07-21 18:00:00
18938,EP052002,            DOUGLAS,17.0,-110.3,2002-07-22 00:00:00
18939,EP052002,            DOUGLAS,17.1,-111.1,2002-07-22 06:00:00
18940,EP052002,            DOUGLAS,17.2,-112.0,2002-07-22 12:00:00
18941,EP052002,            DOUGLAS,17.2,-112.7,2002-07-22 18:00:00
18942,EP052002,            DOUGLAS,17.3,-113.4,2002-07-23 00:00:00
18943,EP052002,            DOUGLAS,17.4,-114.0,2002-07-23 06:00:00
18944,EP052002,            DOUGLAS,17.6,-114.7,2002-07-23 12:00:00
18945,EP052002,            DOUGLAS,18.2,-115.7,2002-07-23 18:00:00
18946,EP052002,            DOUGLAS,18.8,-117.0,2002-07-24 00:00:00
18947,EP052002,            DOUGLAS,19.4,-118.4,2002-07-24 06:00:00
18948,EP052002,            DOUGLAS,20.0,-120.0,2002-07-24 12:00:00
18949,EP052002,            DOUGLAS,20.5,-121.8,2002-07-24 18:00:00
18950,EP052002,            DOUGLAS,20.7,-123.8,2002-07-25 00:00:00
18951,EP052002,            DOUGLAS,20.9,-125.7,2002-07-25 06:00:00
18952,EP052002,            DOUGLAS,20.8,-127.6,2002-07-25 12:00:00
18953,EP052002,            DOUGLAS,20.8,-129.4,2002-07-25 18:00:00
18954,EP052002,            DOUGLAS,21.0,-131.3,2002-07-26 00:00:00
18955,EP052002,            DOUGLAS,21.2,-133.4,2002-07-26 06:00:00
18956,EP052002,            DOUGLAS,21.4,-135.3,2002-07-26 12:00:00
18957,EP052002,            DOUGLAS,21.6,-137.3,2002-07-26 18:00:00
18958,EP052002,            DOUGLAS,21.6,-139.3,2002-07-27 00:00:00
18959,EP062002,              ELIDA,11.6,-96.7,2002-07-23 06:00:00
18960,EP062002,              ELIDA,11.9,-98.5,2002-07-23 12:00:00
18961,EP062002,              ELIDA,12.2,-100.5,2002-07-23 18:00:00
18962,EP062002,              ELIDA,12.1,-102.3,2002-07-24 00:00:00
18963,EP062002,              ELIDA,12.3,-103.7,2002-07-24 06:00:00
18964,EP062002,              ELIDA,12.7,-105.1,2002-07-24 12:00:00
18965,EP062002,              ELIDA,13.2,-106.6,2002-07-24 18:00:00
18966,EP062002,              ELIDA,13.8,-108.0,2002-07-25 00:00:00
18967,EP062002,              ELIDA,14.3,-109.5,2002-07-25 06:00:00
18968,EP062002,              ELIDA,14.7,-111.0,2002-07-25 12:00:00
18969,EP062002,              ELIDA,15.0,-112.5,2002-07-25 18:00:00
18970,EP062002,              ELIDA,15.1,-113.8,2002-07-26 00:00:00
18971,EP062002,              ELIDA,15.2,-114.9,2002-07-26 06:00:00
18972,EP062002,              ELIDA,15.5,-116.0,2002-07-26 12:00:00
18973,EP062002,              ELIDA,16.0,-117.1,2002-07-26 18:00:00
18974,EP062002,              ELIDA,16.4,-118.2,2002-07-27 00:00:00
18975,EP062002,              ELIDA,16.8,-119.2,2002-07-27 06:00:00
18976,EP062002,              ELIDA,17.3,-120.3,2002-07-27 12:00:00
18977,EP062002,              ELIDA,17.8,-121.4,2002-07-27 18:00:00
18978,EP062002,              ELIDA,18.4,-122.5,2002-07-28 00:00:00
18979,EP062002,              ELIDA,19.0,-123.3,2002-07-28 06:00:00
18980,EP062002,              ELIDA,19.8,-124.1,2002-07-28 12:00:00
18981,EP062002,              ELIDA,20.6,-124.9,2002-07-28 18:00:00
18982,EP062002,              ELIDA,21.5,-125.8,2002-07-29 00:00:00
18983,EP062002,              ELIDA,22.6,-126.5,2002-07-29 06:00:00
18984,EP062002,              ELIDA,23.7,-127.1,2002-07-29 12:00:00
18985,EP062002,              ELIDA,24.8,-127.6,2002-07-29 18:00:00
18986,EP062002,              ELIDA,26.2,-128.0,2002-07-30 00:00:00
18987,EP062002,              ELIDA,27.5,-128.3,2002-07-30 06:00:00
18988,EP062002,              ELIDA,28.6,-128.5,2002-07-30 12:00:00
18989,EP062002,              ELIDA,29.6,-128.6,2002-07-30 18:00:00
18990,EP062002,              ELIDA,30.6,-128.5,2002-07-31 00:00:00
18991,EP062002,              ELIDA,31.5,-128.3,2002-07-31 06:00:00
18992,EP062002,              ELIDA,32.4,-128.0,2002-07-31 12:00:00
18993,EP062002,              ELIDA,33.0,-127.6,2002-07-31 18:00:00
18994,EP072002,            UNNAMED,13.0,-118.9,2002-08-06 00:00:00
18995,EP072002,            UNNAMED,13.9,-119.8,2002-08-06 06:00:00
18996,EP072002,            UNNAMED,14.8,-120.7,2002-08-06 12:00:00
18997,EP072002,            UNNAMED,15.6,-121.6,2002-08-06 18:00:00
18998,EP072002,            UNNAMED,16.2,-122.6,2002-08-07 00:00:00
18999,EP072002,            UNNAMED,17.0,-123.2,2002-08-07 06:00:00
19000,EP072002,            UNNAMED,17.9,-123.9,2002-08-07 12:00:00
19001,EP072002,            UNNAMED,18.8,-124.8,2002-08-07 18:00:00
19002,EP072002,            UNNAMED,19.0,-126.0,2002-08-08 00:00:00
19003,EP082002,             FAUSTO,12.8,-106.9,2002-08-21 12:00:00
19004,EP082002,             FAUSTO,12.8,-107.7,2002-08-21 18:00:00
19005,EP082002,             FAUSTO,12.8,-108.6,2002-08-22 00:00:00
19006,EP082002,             FAUSTO,13.0,-109.7,2002-08-22 06:00:00
19007,EP082002,             FAUSTO,13.2,-111.0,2002-08-22 12:00:00
19008,EP082002,             FAUSTO,13.7,-112.3,2002-08-22 18:00:00
19009,EP082002,             FAUSTO,14.2,-113.7,2002-08-23 00:00:00
19010,EP082002,             FAUSTO,14.5,-115.1,2002-08-23 06:00:00
19011,EP082002,             FAUSTO,14.7,-116.5,2002-08-23 12:00:00
19012,EP082002,             FAUSTO,15.0,-117.9,2002-08-23 18:00:00
19013,EP082002,             FAUSTO,15.2,-119.2,2002-08-24 00:00:00
19014,EP082002,             FAUSTO,15.3,-120.5,2002-08-24 06:00:00
19015,EP082002,             FAUSTO,15.7,-121.8,2002-08-24 12:00:00
19016,EP082002,             FAUSTO,16.1,-122.9,2002-08-24 18:00:00
19017,EP082002,             FAUSTO,16.6,-124.0,2002-08-25 00:00:00
19018,EP082002,             FAUSTO,17.2,-125.2,2002-08-25 06:00:00
19019,EP082002,             FAUSTO,17.8,-126.5,2002-08-25 12:00:00
19020,EP082002,             FAUSTO,18.5,-127.9,2002-08-25 18:00:00
19021,EP082002,             FAUSTO,19.4,-129.3,2002-08-26 00:00:00
19022,EP082002,             FAUSTO,20.2,-130.7,2002-08-26 06:00:00
19023,EP082002,             FAUSTO,20.9,-132.1,2002-08-26 12:00:00
19024,EP082002,             FAUSTO,21.4,-133.9,2002-08-26 18:00:00
19025,EP082002,             FAUSTO,22.0,-135.6,2002-08-27 00:00:00
19026,EP082002,             FAUSTO,22.6,-137.0,2002-08-27 06:00:00
19027,EP082002,             FAUSTO,23.4,-138.4,2002-08-27 12:00:00
19028,EP082002,             FAUSTO,24.3,-139.8,2002-08-27 18:00:00
19029,EP082002,             FAUSTO,25.3,-141.2,2002-08-28 00:00:00
19030,EP082002,             FAUSTO,26.3,-142.8,2002-08-28 06:00:00
19031,EP082002,             FAUSTO,26.8,-145.0,2002-08-28 12:00:00
19032,EP082002,             FAUSTO,27.0,-147.0,2002-08-28 18:00:00
19033,EP082002,             FAUSTO,27.3,-149.2,2002-08-29 00:00:00
19034,EP082002,             FAUSTO,27.5,-151.3,2002-08-29 06:00:00
19035,EP082002,             FAUSTO,27.8,-153.3,2002-08-29 12:00:00
19036,EP082002,             FAUSTO,27.9,-154.7,2002-08-29 18:00:00
19037,EP082002,             FAUSTO,28.1,-155.4,2002-08-30 00:00:00
19038,EP082002,             FAUSTO,28.6,-156.1,2002-08-30 06:00:00
19039,EP082002,             FAUSTO,29.3,-156.7,2002-08-30 12:00:00
19040,EP082002,             FAUSTO,30.0,-157.3,2002-08-30 18:00:00
19041,EP082002,             FAUSTO,30.9,-158.0,2002-08-31 00:00:00
19042,EP082002,             FAUSTO,31.9,-159.0,2002-08-31 06:00:00
19043,EP082002,             FAUSTO,32.4,-160.5,2002-08-31 12:00:00
19044,EP082002,             FAUSTO,32.9,-162.3,2002-08-31 18:00:00
19045,EP082002,             FAUSTO,33.3,-163.8,2002-09-01 00:00:00
19046,EP082002,             FAUSTO,33.8,-165.0,2002-09-01 06:00:00
19047,EP082002,             FAUSTO,34.3,-166.3,2002-09-01 12:00:00
19048,EP082002,             FAUSTO,34.6,-167.4,2002-09-01 18:00:00
19049,EP082002,             FAUSTO,35.1,-168.4,2002-09-02 00:00:00
19050,EP082002,             FAUSTO,35.7,-169.2,2002-09-02 06:00:00
19051,EP082002,             FAUSTO,37.2,-170.0,2002-09-02 12:00:00
19052,EP082002,             FAUSTO,40.0,-170.3,2002-09-02 18:00:00
19053,EP082002,             FAUSTO,43.1,-169.8,2002-09-03 00:00:00
19054,CP012002,              ALIKA,11.1,-139.2,2002-08-21 18:00:00
19055,CP012002,              ALIKA,10.8,-139.2,2002-08-22 00:00:00
19056,CP012002,              ALIKA,10.8,-139.8,2002-08-22 06:00:00
19057,CP012002,              ALIKA,10.7,-141.2,2002-08-22 12:00:00
19058,CP012002,              ALIKA,10.7,-142.7,2002-08-22 18:00:00
19059,CP012002,              ALIKA,10.7,-144.1,2002-08-23 00:00:00
19060,CP012002,              ALIKA,11.1,-145.0,2002-08-23 06:00:00
19061,CP012002,              ALIKA,11.2,-146.1,2002-08-23 12:00:00
19062,CP012002,              ALIKA,11.3,-147.0,2002-08-23 18:00:00
19063,CP012002,              ALIKA,11.5,-148.0,2002-08-24 00:00:00
19064,CP012002,              ALIKA,11.6,-149.0,2002-08-24 06:00:00
19065,CP012002,              ALIKA,11.7,-149.7,2002-08-24 12:00:00
19066,CP012002,              ALIKA,11.8,-150.7,2002-08-24 18:00:00
19067,CP012002,              ALIKA,12.2,-151.5,2002-08-25 00:00:00
19068,CP012002,              ALIKA,12.7,-152.6,2002-08-25 06:00:00
19069,CP012002,              ALIKA,12.8,-153.8,2002-08-25 12:00:00
19070,CP012002,              ALIKA,12.5,-155.1,2002-08-25 18:00:00
19071,CP012002,              ALIKA,12.5,-156.3,2002-08-26 00:00:00
19072,CP012002,              ALIKA,12.6,-157.5,2002-08-26 06:00:00
19073,CP012002,              ALIKA,13.0,-158.9,2002-08-26 12:00:00
19074,CP012002,              ALIKA,13.8,-160.4,2002-08-26 18:00:00
19075,CP012002,              ALIKA,14.6,-162.0,2002-08-27 00:00:00
19076,CP012002,              ALIKA,15.3,-162.9,2002-08-27 06:00:00
19077,CP012002,              ALIKA,15.6,-164.4,2002-08-27 12:00:00
19078,CP012002,              ALIKA,15.8,-166.2,2002-08-27 18:00:00
19079,CP012002,              ALIKA,16.0,-167.5,2002-08-28 00:00:00
19080,CP012002,              ALIKA,16.2,-168.9,2002-08-28 06:00:00
19081,CP022002,                ELE,9.8,-157.6,2002-08-25 00:00:00
19082,CP022002,                ELE,9.9,-159.1,2002-08-25 06:00:00
19083,CP022002,                ELE,10.1,-160.4,2002-08-25 12:00:00
19084,CP022002,                ELE,10.3,-161.3,2002-08-25 18:00:00
19085,CP022002,                ELE,10.4,-162.0,2002-08-26 00:00:00
19086,CP022002,                ELE,10.4,-163.1,2002-08-26 06:00:00
19087,CP022002,                ELE,10.4,-164.2,2002-08-26 12:00:00
19088,CP022002,                ELE,10.3,-165.4,2002-08-26 18:00:00
19089,CP022002,                ELE,10.3,-167.3,2002-08-27 00:00:00
19090,CP022002,                ELE,10.2,-168.7,2002-08-27 06:00:00
19091,CP022002,                ELE,10.0,-170.9,2002-08-27 12:00:00
19092,CP022002,                ELE,10.1,-172.0,2002-08-27 18:00:00
19093,CP022002,                ELE,9.7,-173.2,2002-08-28 00:00:00
19094,CP022002,                ELE,10.0,-174.4,2002-08-28 06:00:00
19095,CP022002,                ELE,10.3,-175.3,2002-08-28 12:00:00
19096,CP022002,                ELE,10.5,-176.4,2002-08-28 18:00:00
19097,CP022002,                ELE,10.7,-177.5,2002-08-29 00:00:00
19098,CP022002,                ELE,10.9,-178.0,2002-08-29 06:00:00
19099,CP022002,                ELE,11.2,-178.4,2002-08-29 12:00:00
19100,CP022002,                ELE,11.7,-179.2,2002-08-29 18:00:00
19101,CP022002,                ELE,12.1,-179.9,2002-08-30 00:00:00
19102,EP092002,          GENEVIEVE,14.7,-110.4,2002-08-26 00:00:00
19103,EP092002,          GENEVIEVE,14.5,-111.2,2002-08-26 06:00:00
19104,EP092002,          GENEVIEVE,14.4,-112.0,2002-08-26 12:00:00
19105,EP092002,          GENEVIEVE,14.2,-112.7,2002-08-26 18:00:00
19106,EP092002,          GENEVIEVE,14.0,-113.2,2002-08-27 00:00:00
19107,EP092002,          GENEVIEVE,13.9,-113.7,2002-08-27 06:00:00
19108,EP092002,          GENEVIEVE,13.9,-114.3,2002-08-27 12:00:00
19109,EP092002,          GENEVIEVE,14.1,-114.9,2002-08-27 18:00:00
19110,EP092002,          GENEVIEVE,14.6,-115.5,2002-08-28 00:00:00
19111,EP092002,          GENEVIEVE,15.2,-116.1,2002-08-28 06:00:00
19112,EP092002,          GENEVIEVE,15.9,-116.9,2002-08-28 12:00:00
19113,EP092002,          GENEVIEVE,16.4,-117.9,2002-08-28 18:00:00
19114,EP092002,          GENEVIEVE,16.9,-118.9,2002-08-29 00:00:00
19115,EP092002,          GENEVIEVE,17.5,-119.6,2002-08-29 06:00:00
19116,EP092002,          GENEVIEVE,18.0,-120.1,2002-08-29 12:00:00
19117,EP092002,          GENEVIEVE,18.5,-120.8,2002-08-29 18:00:00
19118,EP092002,          GENEVIEVE,19.1,-121.5,2002-08-30 00:00:00
19119,EP092002,          GENEVIEVE,19.6,-122.1,2002-08-30 06:00:00
19120,EP092002,          GENEVIEVE,20.2,-122.7,2002-08-30 12:00:00
19121,EP092002,          GENEVIEVE,20.8,-123.4,2002-08-30 18:00:00
19122,EP092002,          GENEVIEVE,21.4,-124.1,2002-08-31 00:00:00
19123,EP092002,          GENEVIEVE,22.3,-124.9,2002-08-31 06:00:00
19124,EP092002,          GENEVIEVE,23.3,-125.1,2002-08-31 12:00:00
19125,EP092002,          GENEVIEVE,24.1,-125.6,2002-08-31 18:00:00
19126,EP092002,          GENEVIEVE,24.5,-126.5,2002-09-01 00:00:00
19127,EP092002,          GENEVIEVE,24.9,-127.0,2002-09-01 06:00:00
19128,EP102002,             HERNAN,13.5,-103.1,2002-08-30 06:00:00
19129,EP102002,             HERNAN,13.9,-103.4,2002-08-30 12:00:00
19130,EP102002,             HERNAN,14.2,-104.0,2002-08-30 18:00:00
19131,EP102002,             HERNAN,14.7,-104.8,2002-08-31 00:00:00
19132,EP102002,             HERNAN,15.1,-105.8,2002-08-31 06:00:00
19133,EP102002,             HERNAN,15.3,-106.9,2002-08-31 12:00:00
19134,EP102002,             HERNAN,15.7,-107.8,2002-08-31 18:00:00
19135,EP102002,             HERNAN,16.5,-108.8,2002-09-01 00:00:00
19136,EP102002,             HERNAN,16.7,-110.1,2002-09-01 06:00:00
19137,EP102002,             HERNAN,17.2,-111.1,2002-09-01 12:00:00
19138,EP102002,             HERNAN,17.7,-112.2,2002-09-01 18:00:00
19139,EP102002,             HERNAN,17.9,-113.3,2002-09-02 00:00:00
19140,EP102002,             HERNAN,18.2,-114.3,2002-09-02 06:00:00
19141,EP102002,             HERNAN,18.4,-115.4,2002-09-02 12:00:00
19142,EP102002,             HERNAN,18.6,-116.3,2002-09-02 18:00:00
19143,EP102002,             HERNAN,18.7,-117.3,2002-09-03 00:00:00
19144,EP102002,             HERNAN,18.8,-118.3,2002-09-03 06:00:00
19145,EP102002,             HERNAN,18.9,-119.3,2002-09-03 12:00:00
19146,EP102002,             HERNAN,19.2,-120.1,2002-09-03 18:00:00
19147,EP102002,             HERNAN,19.5,-120.8,2002-09-04 00:00:00
19148,EP102002,             HERNAN,20.2,-121.6,2002-09-04 06:00:00
19149,EP102002,             HERNAN,20.7,-122.1,2002-09-04 12:00:00
19150,EP102002,             HERNAN,21.1,-122.8,2002-09-04 18:00:00
19151,EP102002,             HERNAN,21.5,-123.3,2002-09-05 00:00:00
19152,EP102002,             HERNAN,21.8,-123.7,2002-09-05 06:00:00
19153,EP102002,             HERNAN,22.3,-124.1,2002-09-05 12:00:00
19154,EP102002,             HERNAN,22.8,-124.4,2002-09-05 18:00:00
19155,EP102002,             HERNAN,23.3,-124.4,2002-09-06 00:00:00
19156,EP102002,             HERNAN,23.7,-124.5,2002-09-06 06:00:00
19157,EP102002,             HERNAN,24.0,-124.6,2002-09-06 12:00:00
19158,EP102002,             HERNAN,24.5,-124.7,2002-09-06 18:00:00
19159,EP112002,            UNNAMED,18.9,-107.2,2002-09-05 18:00:00
19160,EP112002,            UNNAMED,19.6,-108.0,2002-09-06 00:00:00
19161,EP112002,            UNNAMED,20.1,-108.8,2002-09-06 06:00:00
19162,EP112002,            UNNAMED,20.6,-109.7,2002-09-06 12:00:00
19163,EP112002,            UNNAMED,21.2,-110.6,2002-09-06 18:00:00
19164,EP112002,            UNNAMED,21.4,-111.3,2002-09-07 00:00:00
19165,EP112002,            UNNAMED,21.4,-111.8,2002-09-07 06:00:00
19166,EP112002,            UNNAMED,21.1,-112.3,2002-09-07 12:00:00
19167,EP112002,            UNNAMED,20.7,-113.0,2002-09-07 18:00:00
19168,EP112002,            UNNAMED,20.9,-113.4,2002-09-08 00:00:00
19169,EP112002,            UNNAMED,21.3,-113.7,2002-09-08 06:00:00
19170,EP112002,            UNNAMED,21.9,-113.9,2002-09-08 12:00:00
19171,EP112002,            UNNAMED,22.3,-114.0,2002-09-08 18:00:00
19172,EP112002,            UNNAMED,22.9,-114.1,2002-09-09 00:00:00
19173,EP112002,            UNNAMED,23.7,-113.8,2002-09-09 06:00:00
19174,EP112002,            UNNAMED,24.1,-113.6,2002-09-09 12:00:00
19175,EP112002,            UNNAMED,24.4,-113.7,2002-09-09 18:00:00
19176,EP112002,            UNNAMED,24.6,-113.7,2002-09-10 00:00:00
19177,EP122002,             ISELLE,15.2,-103.8,2002-09-15 06:00:00
19178,EP122002,             ISELLE,15.6,-104.6,2002-09-15 12:00:00
19179,EP122002,             ISELLE,16.2,-105.5,2002-09-15 18:00:00
19180,EP122002,             ISELLE,16.9,-106.8,2002-09-16 00:00:00
19181,EP122002,             ISELLE,17.7,-107.8,2002-09-16 06:00:00
19182,EP122002,             ISELLE,18.4,-109.0,2002-09-16 12:00:00
19183,EP122002,             ISELLE,19.2,-110.4,2002-09-16 18:00:00
19184,EP122002,             ISELLE,20.0,-111.6,2002-09-17 00:00:00
19185,EP122002,             ISELLE,20.5,-112.5,2002-09-17 06:00:00
19186,EP122002,             ISELLE,21.1,-113.2,2002-09-17 12:00:00
19187,EP122002,             ISELLE,21.6,-114.0,2002-09-17 18:00:00
19188,EP122002,             ISELLE,21.9,-114.6,2002-09-18 00:00:00
19189,EP122002,             ISELLE,22.1,-114.3,2002-09-18 06:00:00
19190,EP122002,             ISELLE,22.3,-114.1,2002-09-18 12:00:00
19191,EP122002,             ISELLE,22.5,-114.0,2002-09-18 18:00:00
19192,EP122002,             ISELLE,22.7,-113.7,2002-09-19 00:00:00
19193,EP122002,             ISELLE,23.0,-113.3,2002-09-19 06:00:00
19194,EP122002,             ISELLE,23.5,-112.9,2002-09-19 12:00:00
19195,EP122002,             ISELLE,23.8,-112.5,2002-09-19 18:00:00
19196,EP122002,             ISELLE,24.1,-112.6,2002-09-20 00:00:00
19197,EP122002,             ISELLE,24.5,-112.8,2002-09-20 06:00:00
19198,EP122002,             ISELLE,24.9,-113.0,2002-09-20 12:00:00
19199,EP132002,              JULIO,14.6,-101.8,2002-09-25 00:00:00
19200,EP132002,              JULIO,15.4,-101.6,2002-09-25 06:00:00
19201,EP132002,              JULIO,16.1,-101.6,2002-09-25 12:00:00
19202,EP132002,              JULIO,17.0,-101.9,2002-09-25 18:00:00
19203,EP132002,              JULIO,18.0,-102.4,2002-09-26 00:00:00
