ID,id,lat,lon,datetime
EP012013,              ALVIN,8.6,-105.5,2013-05-16 00:00:00
EP012013,              ALVIN,8.9,-106.4,2013-05-16 06:00:00
EP012013,              ALVIN,9.1,-107.4,2013-05-16 12:00:00
EP012013,              ALVIN,9.3,-108.8,2013-05-16 18:00:00
EP012013,              ALVIN,9.6,-110.1,2013-05-17 00:00:00
EP022013,            BARBARA,13.9,-96.1,2013-05-28 12:00:00
EP022013,            BARBARA,14.1,-96.1,2013-05-28 18:00:00
EP022013,            BARBARA,14.2,-96.0,2013-05-29 00:00:00
EP022013,            BARBARA,14.6,-95.5,2013-05-29 06:00:00
EP022013,            BARBARA,15.1,-94.8,2013-05-29 12:00:00
EP022013,            BARBARA,15.7,-94.2,2013-05-29 18:00:00
EP022013,            BARBARA,16.0,-94.0,2013-05-29 19:50:00
EP022013,            BARBARA,16.7,-93.9,2013-05-30 00:00:00
EP022013,            BARBARA,17.6,-93.9,2013-05-30 06:00:00
EP022013,            BARBARA,18.2,-93.9,2013-05-30 12:00:00
EP022013,            BARBARA,18.8,-93.9,2013-05-30 18:00:00
EP032013,              COSME,11.8,-103.6,2013-06-23 12:00:00
EP032013,              COSME,12.0,-103.7,2013-06-23 18:00:00
EP032013,              COSME,12.2,-104.1,2013-06-24 00:00:00
EP032013,              COSME,12.7,-104.7,2013-06-24 06:00:00
EP032013,              COSME,13.8,-105.5,2013-06-24 12:00:00
EP032013,              COSME,14.7,-106.5,2013-06-24 18:00:00
EP032013,              COSME,15.6,-107.5,2013-06-25 00:00:00
EP032013,              COSME,16.5,-108.9,2013-06-25 06:00:00
EP032013,              COSME,17.2,-110.2,2013-06-25 12:00:00
EP032013,              COSME,17.5,-111.5,2013-06-25 18:00:00
EP032013,              COSME,17.8,-112.8,2013-06-26 00:00:00
EP032013,              COSME,18.2,-113.9,2013-06-26 06:00:00
EP032013,              COSME,18.7,-114.9,2013-06-26 12:00:00
EP032013,              COSME,19.1,-115.9,2013-06-26 18:00:00
EP032013,              COSME,19.5,-117.1,2013-06-27 00:00:00
EP032013,              COSME,19.9,-118.6,2013-06-27 06:00:00
EP032013,              COSME,20.3,-120.2,2013-06-27 12:00:00
EP032013,              COSME,20.7,-121.8,2013-06-27 18:00:00
EP032013,              COSME,21.0,-123.4,2013-06-28 00:00:00
EP032013,              COSME,21.4,-125.0,2013-06-28 06:00:00
EP032013,              COSME,21.7,-126.5,2013-06-28 12:00:00
EP032013,              COSME,21.9,-128.0,2013-06-28 18:00:00
EP032013,              COSME,22.0,-129.5,2013-06-29 00:00:00
EP032013,              COSME,22.1,-131.0,2013-06-29 06:00:00
EP032013,              COSME,22.3,-132.6,2013-06-29 12:00:00
EP032013,              COSME,22.5,-134.2,2013-06-29 18:00:00
EP032013,              COSME,22.7,-135.5,2013-06-30 00:00:00
EP032013,              COSME,22.9,-136.7,2013-06-30 06:00:00
EP032013,              COSME,23.0,-137.8,2013-06-30 12:00:00
EP032013,              COSME,23.1,-138.8,2013-06-30 18:00:00
EP042013,             DALILA,10.7,-104.2,2013-06-28 18:00:00
EP042013,             DALILA,10.8,-104.6,2013-06-29 00:00:00
EP042013,             DALILA,11.2,-104.4,2013-06-29 06:00:00
EP042013,             DALILA,11.6,-103.8,2013-06-29 12:00:00
EP042013,             DALILA,12.4,-103.2,2013-06-29 18:00:00
EP042013,             DALILA,13.3,-103.0,2013-06-30 00:00:00
EP042013,             DALILA,14.2,-103.0,2013-06-30 06:00:00
EP042013,             DALILA,15.1,-103.1,2013-06-30 12:00:00
EP042013,             DALILA,15.9,-103.5,2013-06-30 18:00:00
EP042013,             DALILA,16.5,-104.1,2013-07-01 00:00:00
EP042013,             DALILA,17.0,-104.8,2013-07-01 06:00:00
EP042013,             DALILA,17.5,-105.5,2013-07-01 12:00:00
EP042013,             DALILA,17.7,-106.2,2013-07-01 18:00:00
EP042013,             DALILA,17.9,-106.5,2013-07-02 00:00:00
EP042013,             DALILA,18.1,-106.7,2013-07-02 06:00:00
EP042013,             DALILA,18.2,-106.8,2013-07-02 12:00:00
EP042013,             DALILA,18.4,-107.0,2013-07-02 18:00:00
EP042013,             DALILA,18.3,-107.2,2013-07-03 00:00:00
EP042013,             DALILA,18.1,-107.4,2013-07-03 06:00:00
EP042013,             DALILA,17.8,-107.6,2013-07-03 12:00:00
EP042013,             DALILA,17.6,-107.9,2013-07-03 18:00:00
EP042013,             DALILA,17.5,-108.4,2013-07-04 00:00:00
EP042013,             DALILA,17.5,-108.9,2013-07-04 06:00:00
EP042013,             DALILA,17.4,-109.5,2013-07-04 12:00:00
EP042013,             DALILA,17.3,-110.1,2013-07-04 18:00:00
EP042013,             DALILA,17.3,-110.7,2013-07-05 00:00:00
EP042013,             DALILA,17.2,-111.3,2013-07-05 06:00:00
EP042013,             DALILA,17.1,-111.8,2013-07-05 12:00:00
EP042013,             DALILA,17.1,-112.2,2013-07-05 18:00:00
EP042013,             DALILA,17.0,-112.5,2013-07-06 00:00:00
EP042013,             DALILA,17.0,-112.8,2013-07-06 06:00:00
EP042013,             DALILA,17.0,-113.1,2013-07-06 12:00:00
EP042013,             DALILA,17.0,-113.1,2013-07-06 18:00:00
EP042013,             DALILA,16.8,-113.2,2013-07-07 00:00:00
EP042013,             DALILA,16.7,-112.9,2013-07-07 06:00:00
EP042013,             DALILA,16.6,-112.6,2013-07-07 12:00:00
EP042013,             DALILA,16.5,-112.3,2013-07-07 18:00:00
EP042013,             DALILA,16.6,-112.1,2013-07-08 00:00:00
EP042013,             DALILA,16.7,-111.9,2013-07-08 06:00:00
EP042013,             DALILA,17.1,-111.5,2013-07-08 12:00:00
EP042013,             DALILA,17.7,-110.8,2013-07-08 18:00:00
EP052013,              ERICK,13.2,-98.2,2013-07-04 12:00:00
EP052013,              ERICK,13.8,-98.9,2013-07-04 18:00:00
EP052013,              ERICK,14.4,-99.8,2013-07-05 00:00:00
EP052013,              ERICK,15.0,-100.8,2013-07-05 06:00:00
EP052013,              ERICK,15.5,-101.6,2013-07-05 12:00:00
EP052013,              ERICK,16.0,-102.2,2013-07-05 18:00:00
EP052013,              ERICK,16.4,-102.7,2013-07-06 00:00:00
EP052013,              ERICK,16.9,-103.3,2013-07-06 06:00:00
EP052013,              ERICK,17.4,-104.0,2013-07-06 12:00:00
EP052013,              ERICK,17.9,-104.6,2013-07-06 18:00:00
EP052013,              ERICK,18.5,-105.3,2013-07-07 00:00:00
EP052013,              ERICK,19.1,-106.1,2013-07-07 06:00:00
EP052013,              ERICK,19.7,-106.9,2013-07-07 12:00:00
EP052013,              ERICK,20.1,-107.7,2013-07-07 18:00:00
EP052013,              ERICK,20.6,-108.4,2013-07-08 00:00:00
EP052013,              ERICK,21.1,-109.0,2013-07-08 06:00:00
EP052013,              ERICK,21.7,-109.7,2013-07-08 12:00:00
EP052013,              ERICK,22.3,-110.5,2013-07-08 18:00:00
EP052013,              ERICK,22.9,-111.2,2013-07-09 00:00:00
EP052013,              ERICK,23.6,-112.0,2013-07-09 06:00:00
EP052013,              ERICK,24.1,-112.8,2013-07-09 12:00:00
EP052013,              ERICK,24.7,-113.5,2013-07-09 18:00:00
EP062013,            FLOSSIE,14.9,-121.8,2013-07-25 00:00:00
EP062013,            FLOSSIE,14.9,-123.5,2013-07-25 06:00:00
EP062013,            FLOSSIE,14.9,-125.2,2013-07-25 12:00:00
EP062013,            FLOSSIE,14.8,-126.7,2013-07-25 18:00:00
EP062013,            FLOSSIE,15.1,-128.3,2013-07-26 00:00:00
EP062013,            FLOSSIE,15.5,-129.9,2013-07-26 06:00:00
EP062013,            FLOSSIE,15.9,-131.6,2013-07-26 12:00:00
EP062013,            FLOSSIE,16.3,-133.3,2013-07-26 18:00:00
EP062013,            FLOSSIE,16.8,-135.0,2013-07-27 00:00:00
EP062013,            FLOSSIE,17.2,-136.7,2013-07-27 06:00:00
EP062013,            FLOSSIE,17.7,-138.4,2013-07-27 12:00:00
EP062013,            FLOSSIE,18.4,-140.2,2013-07-27 18:00:00
EP062013,            FLOSSIE,18.9,-142.3,2013-07-28 00:00:00
EP062013,            FLOSSIE,19.3,-144.3,2013-07-28 06:00:00
EP062013,            FLOSSIE,19.7,-146.0,2013-07-28 12:00:00
EP062013,            FLOSSIE,19.8,-147.7,2013-07-28 18:00:00
EP062013,            FLOSSIE,19.7,-149.4,2013-07-29 00:00:00
EP062013,            FLOSSIE,19.9,-151.1,2013-07-29 06:00:00
EP062013,            FLOSSIE,20.2,-152.7,2013-07-29 12:00:00
EP062013,            FLOSSIE,20.5,-154.2,2013-07-29 18:00:00
EP062013,            FLOSSIE,21.0,-155.7,2013-07-30 00:00:00
EP062013,            FLOSSIE,21.8,-157.4,2013-07-30 06:00:00
EP062013,            FLOSSIE,22.3,-159.4,2013-07-30 12:00:00
EP072013,                GIL,11.2,-111.6,2013-07-30 00:00:00
EP072013,                GIL,11.7,-112.9,2013-07-30 06:00:00
EP072013,                GIL,12.1,-114.2,2013-07-30 12:00:00
EP072013,                GIL,12.5,-115.6,2013-07-30 18:00:00
EP072013,                GIL,12.8,-116.9,2013-07-31 00:00:00
EP072013,                GIL,13.1,-118.1,2013-07-31 06:00:00
EP072013,                GIL,13.4,-119.2,2013-07-31 12:00:00
EP072013,                GIL,13.7,-120.2,2013-07-31 18:00:00
EP072013,                GIL,13.9,-121.2,2013-08-01 00:00:00
EP072013,                GIL,14.2,-122.3,2013-08-01 06:00:00
EP072013,                GIL,14.3,-123.5,2013-08-01 12:00:00
EP072013,                GIL,14.3,-124.6,2013-08-01 18:00:00
EP072013,                GIL,14.4,-125.8,2013-08-02 00:00:00
EP072013,                GIL,14.5,-126.9,2013-08-02 06:00:00
EP072013,                GIL,14.6,-128.0,2013-08-02 12:00:00
EP072013,                GIL,14.6,-129.0,2013-08-02 18:00:00
EP072013,                GIL,14.7,-130.0,2013-08-03 00:00:00
EP072013,                GIL,14.9,-131.0,2013-08-03 06:00:00
EP072013,                GIL,15.2,-132.1,2013-08-03 12:00:00
EP072013,                GIL,15.4,-133.1,2013-08-03 18:00:00
EP072013,                GIL,15.1,-134.0,2013-08-04 00:00:00
EP072013,                GIL,14.7,-134.8,2013-08-04 06:00:00
EP072013,                GIL,14.5,-135.5,2013-08-04 12:00:00
EP072013,                GIL,14.3,-136.2,2013-08-04 18:00:00
EP072013,                GIL,14.1,-136.8,2013-08-05 00:00:00
EP072013,                GIL,13.8,-137.5,2013-08-05 06:00:00
EP072013,                GIL,13.7,-138.2,2013-08-05 12:00:00
EP072013,                GIL,13.6,-139.0,2013-08-05 18:00:00
EP072013,                GIL,13.5,-139.8,2013-08-06 00:00:00
EP072013,                GIL,13.4,-140.3,2013-08-06 06:00:00
EP072013,                GIL,13.3,-140.9,2013-08-06 12:00:00
EP072013,                GIL,13.3,-141.5,2013-08-06 18:00:00
EP082013,          HENRIETTE,12.7,-116.8,2013-08-02 00:00:00
EP082013,          HENRIETTE,12.7,-117.6,2013-08-02 06:00:00
EP082013,          HENRIETTE,12.8,-118.5,2013-08-02 12:00:00
EP082013,          HENRIETTE,12.9,-119.5,2013-08-02 18:00:00
EP082013,          HENRIETTE,12.9,-120.5,2013-08-03 00:00:00
EP082013,          HENRIETTE,12.8,-121.5,2013-08-03 06:00:00
EP082013,          HENRIETTE,12.7,-122.5,2013-08-03 12:00:00
EP082013,          HENRIETTE,12.7,-123.5,2013-08-03 18:00:00
EP082013,          HENRIETTE,12.8,-124.4,2013-08-04 00:00:00
EP082013,          HENRIETTE,12.7,-125.3,2013-08-04 06:00:00
EP082013,          HENRIETTE,12.5,-126.0,2013-08-04 12:00:00
EP082013,          HENRIETTE,12.1,-126.6,2013-08-04 18:00:00
EP082013,          HENRIETTE,11.9,-127.0,2013-08-05 00:00:00
EP082013,          HENRIETTE,11.8,-127.5,2013-08-05 06:00:00
EP082013,          HENRIETTE,12.0,-128.0,2013-08-05 12:00:00
EP082013,          HENRIETTE,12.4,-128.7,2013-08-05 18:00:00
EP082013,          HENRIETTE,12.9,-129.5,2013-08-06 00:00:00
EP082013,          HENRIETTE,13.5,-130.4,2013-08-06 06:00:00
EP082013,          HENRIETTE,14.0,-131.2,2013-08-06 12:00:00
EP082013,          HENRIETTE,14.4,-132.0,2013-08-06 18:00:00
EP082013,          HENRIETTE,14.8,-132.8,2013-08-07 00:00:00
EP082013,          HENRIETTE,15.3,-133.6,2013-08-07 06:00:00
EP082013,          HENRIETTE,15.8,-134.4,2013-08-07 12:00:00
EP082013,          HENRIETTE,16.4,-135.3,2013-08-07 18:00:00
EP082013,          HENRIETTE,16.8,-136.2,2013-08-08 00:00:00
EP082013,          HENRIETTE,17.1,-137.0,2013-08-08 06:00:00
EP082013,          HENRIETTE,17.2,-137.9,2013-08-08 12:00:00
EP082013,          HENRIETTE,17.2,-138.9,2013-08-08 18:00:00
EP082013,          HENRIETTE,17.0,-139.9,2013-08-09 00:00:00
EP082013,          HENRIETTE,16.6,-140.8,2013-08-09 06:00:00
EP082013,          HENRIETTE,16.1,-141.8,2013-08-09 12:00:00
EP082013,          HENRIETTE,15.6,-143.3,2013-08-09 18:00:00
EP082013,          HENRIETTE,15.1,-144.6,2013-08-10 00:00:00
EP082013,          HENRIETTE,14.5,-145.9,2013-08-10 06:00:00
EP082013,          HENRIETTE,14.2,-147.5,2013-08-10 12:00:00
EP082013,          HENRIETTE,14.0,-149.3,2013-08-10 18:00:00
EP082013,          HENRIETTE,13.9,-151.0,2013-08-11 00:00:00
EP082013,          HENRIETTE,13.7,-153.0,2013-08-11 06:00:00
EP082013,          HENRIETTE,13.6,-155.0,2013-08-11 12:00:00
EP082013,          HENRIETTE,13.5,-157.2,2013-08-11 18:00:00
EP082013,          HENRIETTE,13.4,-159.3,2013-08-12 00:00:00
CP012013,               PEWA,7.6,-167.3,2013-08-15 00:00:00
CP012013,               PEWA,7.8,-168.1,2013-08-15 06:00:00
CP012013,               PEWA,8.2,-168.9,2013-08-15 12:00:00
CP012013,               PEWA,8.6,-169.9,2013-08-15 18:00:00
CP012013,               PEWA,8.9,-170.9,2013-08-16 00:00:00
CP012013,               PEWA,9.2,-172.0,2013-08-16 06:00:00
CP012013,               PEWA,9.4,-173.1,2013-08-16 12:00:00
CP012013,               PEWA,9.7,-174.0,2013-08-16 18:00:00
CP012013,               PEWA,10.0,-175.0,2013-08-17 00:00:00
CP012013,               PEWA,10.4,-176.0,2013-08-17 06:00:00
CP012013,               PEWA,10.8,-176.9,2013-08-17 12:00:00
CP012013,               PEWA,11.2,-177.9,2013-08-17 18:00:00
CP012013,               PEWA,11.5,-179.0,2013-08-18 00:00:00
CP012013,               PEWA,11.9,-179.9,2013-08-18 06:00:00
CP012013,               PEWA,12.5,179.3,2013-08-18 12:00:00
CP012013,               PEWA,12.9,178.8,2013-08-18 18:00:00
CP012013,               PEWA,13.3,178.4,2013-08-19 00:00:00
CP012013,               PEWA,13.9,178.0,2013-08-19 06:00:00
CP012013,               PEWA,14.6,177.2,2013-08-19 12:00:00
CP012013,               PEWA,14.6,176.3,2013-08-19 18:00:00
CP012013,               PEWA,15.3,175.6,2013-08-20 00:00:00
CP012013,               PEWA,16.2,174.8,2013-08-20 06:00:00
CP012013,               PEWA,17.4,174.0,2013-08-20 12:00:00
CP012013,               PEWA,18.3,172.8,2013-08-20 18:00:00
CP012013,               PEWA,18.7,171.8,2013-08-21 00:00:00
CP012013,               PEWA,19.6,171.3,2013-08-21 06:00:00
CP012013,               PEWA,20.4,170.6,2013-08-21 12:00:00
CP012013,               PEWA,21.2,170.0,2013-08-21 18:00:00
CP012013,               PEWA,22.1,169.9,2013-08-22 00:00:00
CP012013,               PEWA,23.2,169.6,2013-08-22 06:00:00
CP012013,               PEWA,24.4,169.3,2013-08-22 12:00:00
CP012013,               PEWA,25.2,169.2,2013-08-22 18:00:00
CP012013,               PEWA,26.2,169.5,2013-08-23 00:00:00
CP012013,               PEWA,26.5,169.5,2013-08-23 06:00:00
CP012013,               PEWA,26.8,169.3,2013-08-23 12:00:00
CP012013,               PEWA,27.1,169.3,2013-08-23 18:00:00
CP012013,               PEWA,27.6,169.3,2013-08-24 00:00:00
CP012013,               PEWA,27.9,168.9,2013-08-24 06:00:00
CP012013,               PEWA,27.9,168.8,2013-08-24 12:00:00
CP012013,               PEWA,28.2,167.6,2013-08-24 18:00:00
CP012013,               PEWA,28.3,166.9,2013-08-25 00:00:00
CP012013,               PEWA,28.4,166.2,2013-08-25 06:00:00
CP022013,              UNALA,12.0,-139.6,2013-08-12 06:00:00
CP022013,              UNALA,12.0,-140.6,2013-08-12 12:00:00
CP022013,              UNALA,11.8,-141.8,2013-08-12 18:00:00
CP022013,              UNALA,11.5,-142.9,2013-08-13 00:00:00
CP022013,              UNALA,11.0,-143.8,2013-08-13 06:00:00
CP022013,              UNALA,11.0,-145.5,2013-08-13 12:00:00
CP022013,              UNALA,11.0,-147.2,2013-08-13 18:00:00
CP022013,              UNALA,11.2,-148.9,2013-08-14 00:00:00
CP022013,              UNALA,11.3,-150.7,2013-08-14 06:00:00
CP022013,              UNALA,11.7,-152.5,2013-08-14 12:00:00
CP022013,              UNALA,12.3,-154.0,2013-08-14 18:00:00
CP022013,              UNALA,12.5,-155.9,2013-08-15 00:00:00
CP022013,              UNALA,12.5,-157.5,2013-08-15 06:00:00
CP022013,              UNALA,12.3,-159.1,2013-08-15 12:00:00
CP022013,              UNALA,12.3,-160.6,2013-08-15 18:00:00
CP022013,              UNALA,12.5,-162.1,2013-08-16 00:00:00
CP022013,              UNALA,12.6,-163.8,2013-08-16 06:00:00
CP022013,              UNALA,12.7,-165.6,2013-08-16 12:00:00
CP022013,              UNALA,13.0,-166.9,2013-08-16 18:00:00
CP022013,              UNALA,13.4,-168.1,2013-08-17 00:00:00
CP022013,              UNALA,13.6,-169.2,2013-08-17 06:00:00
CP022013,              UNALA,14.0,-170.4,2013-08-17 12:00:00
CP022013,              UNALA,14.4,-171.7,2013-08-17 18:00:00
CP022013,              UNALA,14.9,-172.9,2013-08-18 00:00:00
CP022013,              UNALA,15.4,-174.0,2013-08-18 06:00:00
CP022013,              UNALA,15.9,-175.0,2013-08-18 12:00:00
CP022013,              UNALA,16.5,-176.2,2013-08-18 18:00:00
CP022013,              UNALA,17.0,-177.9,2013-08-19 00:00:00
CP022013,              UNALA,17.3,-179.4,2013-08-19 06:00:00
CP032013,              THREE,11.0,-116.2,2013-08-09 06:00:00
CP032013,              THREE,11.2,-116.2,2013-08-09 12:00:00
CP032013,              THREE,11.4,-116.8,2013-08-09 18:00:00
CP032013,              THREE,11.6,-117.4,2013-08-10 00:00:00
CP032013,              THREE,12.0,-118.1,2013-08-10 06:00:00
CP032013,              THREE,12.4,-118.5,2013-08-10 12:00:00
CP032013,              THREE,12.8,-118.8,2013-08-10 18:00:00
CP032013,              THREE,13.0,-119.4,2013-08-11 00:00:00
CP032013,              THREE,13.2,-120.2,2013-08-11 06:00:00
CP032013,              THREE,13.2,-121.3,2013-08-11 12:00:00
CP032013,              THREE,13.2,-122.4,2013-08-11 18:00:00
CP032013,              THREE,13.3,-123.4,2013-08-12 00:00:00
CP032013,              THREE,13.4,-124.5,2013-08-12 06:00:00
CP032013,              THREE,13.4,-125.6,2013-08-12 12:00:00
CP032013,              THREE,13.3,-126.8,2013-08-12 18:00:00
CP032013,              THREE,13.3,-128.5,2013-08-13 00:00:00
CP032013,              THREE,13.2,-130.6,2013-08-13 06:00:00
CP032013,              THREE,13.2,-133.0,2013-08-13 12:00:00
CP032013,              THREE,13.1,-135.2,2013-08-13 18:00:00
CP032013,              THREE,13.1,-136.9,2013-08-14 00:00:00
CP032013,              THREE,13.1,-138.2,2013-08-14 06:00:00
CP032013,              THREE,13.9,-140.2,2013-08-14 12:00:00
CP032013,              THREE,14.2,-142.1,2013-08-14 18:00:00
CP032013,              THREE,14.0,-143.7,2013-08-15 00:00:00
CP032013,              THREE,13.9,-145.2,2013-08-15 06:00:00
CP032013,              THREE,13.8,-147.3,2013-08-15 12:00:00
CP032013,              THREE,13.8,-148.9,2013-08-15 18:00:00
CP032013,              THREE,14.0,-150.9,2013-08-16 00:00:00
CP032013,              THREE,14.2,-152.6,2013-08-16 06:00:00
CP032013,              THREE,14.4,-154.7,2013-08-16 12:00:00
CP032013,              THREE,14.6,-156.8,2013-08-16 18:00:00
CP032013,              THREE,14.7,-158.3,2013-08-17 00:00:00
CP032013,              THREE,14.9,-159.8,2013-08-17 06:00:00
CP032013,              THREE,15.0,-161.0,2013-08-17 12:00:00
CP032013,              THREE,15.2,-162.5,2013-08-17 18:00:00
CP032013,              THREE,15.3,-164.5,2013-08-18 00:00:00
CP032013,              THREE,15.5,-166.9,2013-08-18 06:00:00
CP032013,              THREE,15.7,-169.2,2013-08-18 12:00:00
CP032013,              THREE,16.2,-170.5,2013-08-18 18:00:00
CP032013,              THREE,16.5,-171.5,2013-08-19 00:00:00
CP032013,              THREE,17.0,-172.4,2013-08-19 06:00:00
CP032013,              THREE,17.6,-173.4,2013-08-19 12:00:00
CP032013,              THREE,18.1,-174.6,2013-08-19 18:00:00
CP032013,              THREE,18.8,-175.7,2013-08-20 00:00:00
CP032013,              THREE,18.9,-177.3,2013-08-20 06:00:00
CP032013,              THREE,19.3,-178.8,2013-08-20 12:00:00
CP032013,              THREE,20.0,179.7,2013-08-20 18:00:00
CP032013,              THREE,20.4,178.2,2013-08-21 00:00:00
EP092013,                IVO,13.6,-108.2,2013-08-20 06:00:00
EP092013,                IVO,13.8,-108.9,2013-08-20 12:00:00
EP092013,                IVO,14.2,-109.6,2013-08-20 18:00:00
EP092013,                IVO,14.5,-110.0,2013-08-21 00:00:00
EP092013,                IVO,14.8,-110.3,2013-08-21 06:00:00
EP092013,                IVO,15.2,-110.7,2013-08-21 12:00:00
EP092013,                IVO,15.7,-111.0,2013-08-21 18:00:00
EP092013,                IVO,16.2,-111.2,2013-08-22 00:00:00
EP092013,                IVO,16.6,-111.4,2013-08-22 06:00:00
EP092013,                IVO,17.0,-111.6,2013-08-22 12:00:00
EP092013,                IVO,17.4,-112.0,2013-08-22 18:00:00
EP092013,                IVO,17.8,-112.5,2013-08-23 00:00:00
EP092013,                IVO,18.3,-112.5,2013-08-23 06:00:00
EP092013,                IVO,18.9,-112.0,2013-08-23 12:00:00
EP092013,                IVO,19.6,-111.4,2013-08-23 18:00:00
EP092013,                IVO,20.5,-111.8,2013-08-24 00:00:00
EP092013,                IVO,21.4,-112.6,2013-08-24 06:00:00
EP092013,                IVO,22.0,-113.3,2013-08-24 12:00:00
EP092013,                IVO,22.5,-113.8,2013-08-24 18:00:00
EP092013,                IVO,23.1,-114.1,2013-08-25 00:00:00
EP092013,                IVO,23.9,-114.5,2013-08-25 06:00:00
EP092013,                IVO,24.7,-114.9,2013-08-25 12:00:00
EP092013,                IVO,25.7,-115.2,2013-08-25 18:00:00
EP092013,                IVO,26.7,-115.6,2013-08-26 00:00:00
EP092013,                IVO,27.0,-115.8,2013-08-26 06:00:00
EP092013,                IVO,27.0,-116.0,2013-08-26 12:00:00
EP092013,                IVO,26.9,-116.1,2013-08-26 18:00:00
EP092013,                IVO,26.7,-116.2,2013-08-27 00:00:00
EP092013,                IVO,26.3,-116.3,2013-08-27 06:00:00
EP092013,                IVO,25.5,-116.4,2013-08-27 12:00:00
EP092013,                IVO,24.5,-116.6,2013-08-27 18:00:00
EP102013,           JULIETTE,19.3,-106.4,2013-08-28 12:00:00
EP102013,           JULIETTE,20.9,-108.1,2013-08-28 18:00:00
EP102013,           JULIETTE,22.3,-109.5,2013-08-29 00:00:00
EP102013,           JULIETTE,23.8,-111.0,2013-08-29 06:00:00
EP102013,           JULIETTE,24.4,-111.7,2013-08-29 09:00:00
EP102013,           JULIETTE,25.0,-112.4,2013-08-29 12:00:00
EP102013,           JULIETTE,25.7,-113.3,2013-08-29 18:00:00
EP102013,           JULIETTE,26.4,-114.3,2013-08-30 00:00:00
EP102013,           JULIETTE,27.0,-115.2,2013-08-30 06:00:00
EP102013,           JULIETTE,27.4,-116.3,2013-08-30 12:00:00
EP102013,           JULIETTE,27.8,-117.5,2013-08-30 18:00:00
EP112013,               KIKO,15.0,-115.1,2013-08-29 18:00:00
EP112013,               KIKO,15.7,-115.1,2013-08-30 00:00:00
EP112013,               KIKO,16.4,-115.1,2013-08-30 06:00:00
EP112013,               KIKO,17.0,-115.2,2013-08-30 12:00:00
EP112013,               KIKO,17.6,-115.4,2013-08-30 18:00:00
EP112013,               KIKO,18.0,-115.9,2013-08-31 00:00:00
EP112013,               KIKO,18.4,-116.3,2013-08-31 06:00:00
EP112013,               KIKO,18.8,-116.4,2013-08-31 12:00:00
EP112013,               KIKO,19.2,-116.2,2013-08-31 18:00:00
EP112013,               KIKO,19.7,-115.9,2013-09-01 00:00:00
EP112013,               KIKO,20.3,-115.6,2013-09-01 06:00:00
EP112013,               KIKO,21.0,-115.6,2013-09-01 12:00:00
EP112013,               KIKO,21.7,-115.7,2013-09-01 18:00:00
EP112013,               KIKO,22.3,-116.0,2013-09-02 00:00:00
EP112013,               KIKO,22.6,-116.2,2013-09-02 06:00:00
EP112013,               KIKO,22.8,-116.3,2013-09-02 12:00:00
EP112013,               KIKO,22.9,-116.5,2013-09-02 18:00:00
EP112013,               KIKO,22.8,-116.6,2013-09-03 00:00:00
EP112013,               KIKO,22.7,-116.5,2013-09-03 06:00:00
EP112013,               KIKO,22.7,-116.4,2013-09-03 12:00:00
EP112013,               KIKO,22.7,-116.2,2013-09-03 18:00:00
EP112013,               KIKO,22.6,-116.1,2013-09-04 00:00:00
EP112013,               KIKO,22.4,-116.1,2013-09-04 06:00:00
EP122013,             LORENA,17.1,-104.9,2013-09-04 12:00:00
EP122013,             LORENA,17.2,-105.3,2013-09-04 18:00:00
EP122013,             LORENA,17.3,-105.6,2013-09-05 00:00:00
EP122013,             LORENA,17.5,-105.8,2013-09-05 06:00:00
EP122013,             LORENA,18.1,-106.1,2013-09-05 12:00:00
EP122013,             LORENA,18.9,-106.5,2013-09-05 18:00:00
EP122013,             LORENA,19.9,-107.2,2013-09-06 00:00:00
EP122013,             LORENA,20.9,-108.0,2013-09-06 06:00:00
EP122013,             LORENA,21.8,-109.0,2013-09-06 12:00:00
EP122013,             LORENA,22.5,-110.0,2013-09-06 18:00:00
EP122013,             LORENA,22.8,-110.8,2013-09-07 00:00:00
EP122013,             LORENA,23.2,-111.3,2013-09-07 06:00:00
EP122013,             LORENA,23.5,-111.6,2013-09-07 12:00:00
EP122013,             LORENA,23.8,-111.8,2013-09-07 18:00:00
EP122013,             LORENA,24.2,-112.1,2013-09-08 00:00:00
EP122013,             LORENA,24.3,-112.6,2013-09-08 06:00:00
EP122013,             LORENA,24.1,-112.8,2013-09-08 12:00:00
EP122013,             LORENA,23.9,-112.9,2013-09-08 18:00:00
EP122013,             LORENA,23.9,-112.8,2013-09-09 00:00:00
EP132013,             MANUEL,15.3,-101.4,2013-09-13 12:00:00
EP132013,             MANUEL,15.3,-101.9,2013-09-13 18:00:00
EP132013,             MANUEL,15.4,-102.2,2013-09-14 00:00:00
EP132013,             MANUEL,15.5,-102.3,2013-09-14 06:00:00
EP132013,             MANUEL,15.9,-102.1,2013-09-14 12:00:00
EP132013,             MANUEL,16.4,-102.1,2013-09-14 18:00:00
EP132013,             MANUEL,17.0,-102.2,2013-09-15 00:00:00
EP132013,             MANUEL,17.6,-102.6,2013-09-15 06:00:00
EP132013,             MANUEL,18.2,-103.2,2013-09-15 12:00:00
EP132013,             MANUEL,18.9,-104.0,2013-09-15 18:00:00
EP132013,             MANUEL,19.6,-104.7,2013-09-16 00:00:00
EP132013,             MANUEL,20.2,-105.2,2013-09-16 06:00:00
EP132013,             MANUEL,20.6,-105.5,2013-09-16 12:00:00
